trial_id,image_id,word_index,word,pos_tag,condition,concreteness,clip_importance,human_importance,clip_rank,human_rank,image_grp1_importance,image_grp2_importance,image_grp1_rank,image_grp2_rank
matched_con_COCO_val2014_000000057495.jpg,val2014/COCO_val2014_000000057495.jpg,7,stone,NN,con,4.72,0.017791748046875,0.6233766233766234,0.06060606060606061,0.09090909090909091,0.5985401459854015,0.8235294117647058,0.09090909090909091,0.15151515151515152
matched_con_COCO_val2014_000000057495.jpg,val2014/COCO_val2014_000000057495.jpg,8,and,CC,con,,0.0,0.2662337662337662,0.030303030303030304,0.07575757575757576,0.2773722627737226,0.17647058823529413,0.07575757575757576,0.06060606060606061
matched_con_COCO_val2014_000000057495.jpg,val2014/COCO_val2014_000000057495.jpg,9,cement,NN,con,4.97,0.306640625,0.7337662337662337,0.15151515151515152,0.12121212121212122,0.7299270072992701,0.7647058823529411,0.12121212121212122,0.13636363636363635
matched_con_COCO_val2014_000000057495.jpg,val2014/COCO_val2014_000000057495.jpg,10,room,NN,con,4.79,0.294189453125,0.13636363636363635,0.13636363636363635,0.030303030303030304,0.12408759124087591,0.23529411764705882,0.030303030303030304,0.07575757575757576
matched_abs_COCO_val2014_000000314426.jpg,val2014/COCO_val2014_000000314426.jpg,0,A,DT,abs,,0.11572265625,0.0,0.05454545454545454,0.01818181818181818,0.0,0.0,0.01818181818181818,0.01818181818181818
matched_abs_COCO_val2014_000000314426.jpg,val2014/COCO_val2014_000000314426.jpg,1,scenic,JJ,abs,3.07,0.459716796875,0.7252747252747253,0.16363636363636364,0.16363636363636364,0.7808219178082192,0.5,0.16363636363636364,0.16363636363636364
matched_abs_COCO_val2014_000000314426.jpg,val2014/COCO_val2014_000000314426.jpg,2,view,NN,abs,3.21,0.1287841796875,0.5934065934065934,0.07272727272727272,0.14545454545454545,0.6301369863013698,0.4444444444444444,0.14545454545454545,0.14545454545454545
matched_abs_COCO_val2014_000000314426.jpg,val2014/COCO_val2014_000000314426.jpg,3,of,IN,abs,,0.075927734375,0.27472527472527475,0.03636363636363636,0.09090909090909091,0.3013698630136986,0.16666666666666666,0.09090909090909091,0.03636363636363636
matched_abs_COCO_val2014_000000314426.jpg,val2014/COCO_val2014_000000314426.jpg,4,Big,NNP,abs,,0.2568359375,0.3516483516483517,0.14545454545454545,0.10909090909090909,0.3561643835616438,0.3333333333333333,0.10909090909090909,0.10909090909090909
matched_abs_COCO_val2014_000000314426.jpg,val2014/COCO_val2014_000000314426.jpg,5,Ben,NNP,abs,,1.0,0.4945054945054945,0.18181818181818182,0.12727272727272726,0.5205479452054794,0.3888888888888889,0.12727272727272726,0.12727272727272726
matched_abs_COCO_val2014_000000314426.jpg,val2014/COCO_val2014_000000314426.jpg,6,in,IN,abs,3.0,0.165283203125,0.1978021978021978,0.10909090909090909,0.05454545454545454,0.1917808219178082,0.2222222222222222,0.05454545454545454,0.07272727272727272
matched_abs_COCO_val2014_000000314426.jpg,val2014/COCO_val2014_000000314426.jpg,7,the,DT,abs,,0.0,0.25274725274725274,0.01818181818181818,0.07272727272727272,0.2465753424657534,0.2777777777777778,0.07272727272727272,0.09090909090909091
matched_abs_COCO_val2014_000000314426.jpg,val2014/COCO_val2014_000000314426.jpg,8,evening,NN,abs,3.26,0.2025146484375,1.0,0.12727272727272726,0.18181818181818182,1.0,1.0,0.18181818181818182,0.18181818181818182
matched_abs_COCO_val2014_000000314426.jpg,val2014/COCO_val2014_000000314426.jpg,9,hours,NNS,abs,3.1,0.1455078125,0.16483516483516483,0.09090909090909091,0.03636363636363636,0.1643835616438356,0.16666666666666666,0.03636363636363636,0.05454545454545454
matched_con_COCO_val2014_000000314426.jpg,val2014/COCO_val2014_000000314426.jpg,0,castle,NN,con,4.96,0.7109375,0.5909090909090909,0.16363636363636364,0.10909090909090909,0.5657894736842105,0.6,0.10909090909090909,0.12727272727272726
matched_con_COCO_val2014_000000314426.jpg,val2014/COCO_val2014_000000314426.jpg,1,with,IN,con,,0.25439453125,0.6931818181818182,0.10909090909090909,0.12727272727272726,0.7236842105263158,0.4,0.12727272727272726,0.09090909090909091
matched_con_COCO_val2014_000000314426.jpg,val2014/COCO_val2014_000000314426.jpg,2,lights,NNS,con,4.21,0.29248046875,0.8522727272727273,0.12727272727272726,0.14545454545454545,0.868421052631579,0.6,0.16363636363636364,0.10909090909090909
matched_con_COCO_val2014_000000314426.jpg,val2014/COCO_val2014_000000314426.jpg,3,and,CC,con,,0.2396240234375,0.4090909090909091,0.07272727272727272,0.07272727272727272,0.42105263157894735,0.26666666666666666,0.09090909090909091,0.03636363636363636
matched_con_COCO_val2014_000000314426.jpg,val2014/COCO_val2014_000000314426.jpg,4,a,DT,con,,0.08795166015625,0.0,0.05454545454545454,0.01818181818181818,0.0,0.0,0.01818181818181818,0.01818181818181818
matched_con_COCO_val2014_000000314426.jpg,val2014/COCO_val2014_000000314426.jpg,5,clock,NN,con,5.0,1.0,1.0,0.18181818181818182,0.18181818181818182,1.0,0.8,0.18181818181818182,0.16363636363636364
matched_con_COCO_val2014_000000314426.jpg,val2014/COCO_val2014_000000314426.jpg,6,tower,NN,con,4.76,0.0,0.9090909090909091,0.01818181818181818,0.16363636363636364,0.8552631578947368,1.0,0.14545454545454545,0.18181818181818182
matched_con_COCO_val2014_000000314426.jpg,val2014/COCO_val2014_000000314426.jpg,7,by,IN,con,,0.37744140625,0.29545454545454547,0.14545454545454545,0.05454545454545454,0.27631578947368424,0.3333333333333333,0.05454545454545454,0.07272727272727272
matched_con_COCO_val2014_000000314426.jpg,val2014/COCO_val2014_000000314426.jpg,8,a,DT,con,,0.0,0.11363636363636363,0.03636363636363636,0.03636363636363636,0.07894736842105263,0.26666666666666666,0.03636363636363636,0.05454545454545454
matched_con_COCO_val2014_000000314426.jpg,val2014/COCO_val2014_000000314426.jpg,9,bridge,NN,con,4.97,0.2396240234375,0.4318181818181818,0.09090909090909091,0.09090909090909091,0.3684210526315789,0.6666666666666666,0.07272727272727272,0.14545454545454545
matched_abs_COCO_val2014_000000540159.jpg,val2014/COCO_val2014_000000540159.jpg,0,A,DT,abs,,0.22705078125,0.0,0.1111111111111111,0.022222222222222223,0.0,0.0,0.022222222222222223,0.022222222222222223
matched_abs_COCO_val2014_000000540159.jpg,val2014/COCO_val2014_000000540159.jpg,1,very,RB,abs,1.43,0.0,0.36082474226804123,0.022222222222222223,0.08888888888888889,0.3333333333333333,0.5,0.08888888888888889,0.08888888888888889
matched_abs_COCO_val2014_000000540159.jpg,val2014/COCO_val2014_000000540159.jpg,2,nice,JJ,abs,2.18,0.0,0.6597938144329897,0.044444444444444446,0.17777777777777778,0.654320987654321,0.6875,0.17777777777777778,0.13333333333333333
matched_abs_COCO_val2014_000000540159.jpg,val2014/COCO_val2014_000000540159.jpg,3,looking,VBG,abs,3.53,0.2413330078125,1.0,0.13333333333333333,0.2,1.0,1.0,0.2,0.2
matched_abs_COCO_val2014_000000540159.jpg,val2014/COCO_val2014_000000540159.jpg,4,living,NN,abs,3.04,0.4208984375,0.6494845360824743,0.15555555555555556,0.15555555555555556,0.6049382716049383,0.875,0.15555555555555556,0.17777777777777778
matched_abs_COCO_val2014_000000540159.jpg,val2014/COCO_val2014_000000540159.jpg,5,room,NN,abs,4.79,0.98876953125,0.5154639175257731,0.17777777777777778,0.13333333333333333,0.4567901234567901,0.8125,0.1111111111111111,0.15555555555555556
matched_abs_COCO_val2014_000000540159.jpg,val2014/COCO_val2014_000000540159.jpg,6,with,IN,abs,,0.1314697265625,0.4948453608247423,0.08888888888888889,0.1111111111111111,0.49382716049382713,0.5,0.13333333333333333,0.06666666666666667
matched_abs_COCO_val2014_000000540159.jpg,val2014/COCO_val2014_000000540159.jpg,7,a,DT,abs,,0.07391357421875,0.25773195876288657,0.06666666666666667,0.044444444444444446,0.24691358024691357,0.3125,0.044444444444444446,0.044444444444444446
matched_abs_COCO_val2014_000000540159.jpg,val2014/COCO_val2014_000000540159.jpg,8,couch,NN,abs,4.71,1.0,0.3402061855670103,0.2,0.06666666666666667,0.2962962962962963,0.5625,0.06666666666666667,0.1111111111111111
matched_con_COCO_val2014_000000540159.jpg,val2014/COCO_val2014_000000540159.jpg,0,A,DT,con,,0.242919921875,0.0,0.06060606060606061,0.015151515151515152,0.0,0.0,0.015151515151515152,0.015151515151515152
matched_con_COCO_val2014_000000540159.jpg,val2014/COCO_val2014_000000540159.jpg,1,den,NN,con,4.57,0.55517578125,0.4424778761061947,0.10606060606060606,0.06060606060606061,0.42424242424242425,0.34782608695652173,0.06060606060606061,0.045454545454545456
matched_con_COCO_val2014_000000540159.jpg,val2014/COCO_val2014_000000540159.jpg,2,with,IN,con,,1.0,0.7079646017699115,0.16666666666666666,0.10606060606060606,0.696969696969697,0.4782608695652174,0.10606060606060606,0.09090909090909091
matched_con_COCO_val2014_000000540159.jpg,val2014/COCO_val2014_000000540159.jpg,3,a,DT,con,,0.30224609375,0.22123893805309736,0.07575757575757576,0.030303030303030304,0.20202020202020202,0.21739130434782608,0.030303030303030304,0.030303030303030304
matched_con_COCO_val2014_000000540159.jpg,val2014/COCO_val2014_000000540159.jpg,4,couch,JJ,con,4.71,0.91650390625,1.0,0.13636363636363635,0.16666666666666666,0.9090909090909091,1.0,0.15151515151515152,0.16666666666666666
matched_con_COCO_val2014_000000540159.jpg,val2014/COCO_val2014_000000540159.jpg,5,table,NN,con,4.9,0.558837890625,0.7964601769911505,0.12121212121212122,0.13636363636363635,0.7777777777777778,0.5652173913043478,0.13636363636363635,0.12121212121212122
matched_con_COCO_val2014_000000540159.jpg,val2014/COCO_val2014_000000540159.jpg,6,lamp,NN,con,4.97,0.39324951171875,0.7433628318584071,0.09090909090909091,0.12121212121212122,0.7373737373737373,0.4782608695652174,0.12121212121212122,0.07575757575757576
matched_con_COCO_val2014_000000540159.jpg,val2014/COCO_val2014_000000540159.jpg,7,makeup,NN,con,4.45,0.07958984375,0.9911504424778761,0.030303030303030304,0.15151515151515152,1.0,0.5652173913043478,0.16666666666666666,0.13636363636363635
matched_con_COCO_val2014_000000540159.jpg,val2014/COCO_val2014_000000540159.jpg,8,bag,NN,con,4.9,0.06829833984375,0.49557522123893805,0.015151515151515152,0.07575757575757576,0.42424242424242425,0.6086956521739131,0.07575757575757576,0.15151515151515152
matched_con_COCO_val2014_000000540159.jpg,val2014/COCO_val2014_000000540159.jpg,9,and,CC,con,,0.12481689453125,0.3805309734513274,0.045454545454545456,0.045454545454545456,0.35353535353535354,0.34782608695652173,0.045454545454545456,0.06060606060606061
matched_con_COCO_val2014_000000540159.jpg,val2014/COCO_val2014_000000540159.jpg,10,blanket,NN,con,5.0,0.955078125,0.6460176991150443,0.15151515151515152,0.09090909090909091,0.6161616161616161,0.5217391304347826,0.09090909090909091,0.10606060606060606
matched_abs_COCO_val2014_000000480407.jpg,val2014/COCO_val2014_000000480407.jpg,0,A,DT,abs,,0.0,0.0,0.022222222222222223,0.022222222222222223,0.0,0.0,0.022222222222222223,0.022222222222222223
matched_abs_COCO_val2014_000000480407.jpg,val2014/COCO_val2014_000000480407.jpg,1,delicious,JJ,abs,2.43,0.294189453125,1.0,0.15555555555555556,0.17777777777777778,1.0,0.6428571428571429,0.2,0.15555555555555556
matched_abs_COCO_val2014_000000480407.jpg,val2014/COCO_val2014_000000480407.jpg,2,pizza,NN,abs,5.0,1.0,0.7941176470588235,0.2,0.13333333333333333,0.7627118644067796,0.6428571428571429,0.15555555555555556,0.13333333333333333
matched_abs_COCO_val2014_000000480407.jpg,val2014/COCO_val2014_000000480407.jpg,3,is,VBZ,abs,,0.07049560546875,0.14705882352941177,0.13333333333333333,0.044444444444444446,0.13559322033898305,0.14285714285714285,0.044444444444444446,0.044444444444444446
matched_abs_COCO_val2014_000000480407.jpg,val2014/COCO_val2014_000000480407.jpg,4,shown,VBN,abs,2.78,0.0599365234375,1.0,0.1111111111111111,0.2,0.9152542372881356,1.0,0.17777777777777778,0.2
matched_abs_COCO_val2014_000000480407.jpg,val2014/COCO_val2014_000000480407.jpg,5,here,RB,abs,3.13,0.03936767578125,0.7352941176470589,0.08888888888888889,0.1111111111111111,0.7457627118644068,0.42857142857142855,0.13333333333333333,0.08888888888888889
matched_abs_COCO_val2014_000000480407.jpg,val2014/COCO_val2014_000000480407.jpg,6,with,IN,abs,,0.02685546875,0.6323529411764706,0.06666666666666667,0.08888888888888889,0.6610169491525424,0.2857142857142857,0.08888888888888889,0.06666666666666667
matched_abs_COCO_val2014_000000480407.jpg,val2014/COCO_val2014_000000480407.jpg,7,some,DT,abs,2.48,0.0,0.8088235294117647,0.044444444444444446,0.15555555555555556,0.7457627118644068,0.7857142857142857,0.1111111111111111,0.17777777777777778
matched_abs_COCO_val2014_000000480407.jpg,val2014/COCO_val2014_000000480407.jpg,8,broccoli,NNS,abs,4.87,0.505859375,0.5147058823529411,0.17777777777777778,0.06666666666666667,0.4745762711864407,0.5,0.06666666666666667,0.1111111111111111
matched_con_COCO_val2014_000000480407.jpg,val2014/COCO_val2014_000000480407.jpg,0,A,DT,con,,0.0,0.0,0.027777777777777776,0.027777777777777776,0.0,0.0,0.027777777777777776,0.027777777777777776
matched_con_COCO_val2014_000000480407.jpg,val2014/COCO_val2014_000000480407.jpg,1,pizza,NN,con,5.0,1.0,0.4845360824742268,0.2222222222222222,0.08333333333333333,0.4457831325301205,0.7142857142857143,0.08333333333333333,0.16666666666666666
matched_con_COCO_val2014_000000480407.jpg,val2014/COCO_val2014_000000480407.jpg,2,with,IN,con,,0.2406005859375,0.6701030927835051,0.16666666666666666,0.1388888888888889,0.7108433734939759,0.42857142857142855,0.16666666666666666,0.05555555555555555
matched_con_COCO_val2014_000000480407.jpg,val2014/COCO_val2014_000000480407.jpg,3,tomato,NN,con,5.0,0.0782470703125,1.0,0.1388888888888889,0.19444444444444445,1.0,1.0,0.19444444444444445,0.19444444444444445
matched_con_COCO_val2014_000000480407.jpg,val2014/COCO_val2014_000000480407.jpg,4,sauce,NN,con,4.75,0.063720703125,0.711340206185567,0.1111111111111111,0.16666666666666666,0.7108433734939759,0.7142857142857143,0.1388888888888889,0.1388888888888889
matched_con_COCO_val2014_000000480407.jpg,val2014/COCO_val2014_000000480407.jpg,5,broccoli,NN,con,4.87,0.32061004638671875,1.0,0.19444444444444445,0.2222222222222222,1.0,1.0,0.2222222222222222,0.2222222222222222
matched_con_COCO_val2014_000000480407.jpg,val2014/COCO_val2014_000000480407.jpg,6,and,CC,con,,0.0,0.4020618556701031,0.08333333333333333,0.05555555555555555,0.39759036144578314,0.42857142857142855,0.05555555555555555,0.08333333333333333
matched_con_COCO_val2014_000000480407.jpg,val2014/COCO_val2014_000000480407.jpg,7,cheese,NN,con,4.7,0.0,0.6185567010309279,0.05555555555555555,0.1111111111111111,0.6385542168674698,0.5,0.1111111111111111,0.1111111111111111
matched_abs_COCO_val2014_000000020459.jpg,val2014/COCO_val2014_000000020459.jpg,0,Two,CD,abs,,0.00482940673828125,0.06896551724137931,0.05555555555555555,0.05555555555555555,0.09333333333333334,0.0,0.05555555555555555,0.027777777777777776
matched_abs_COCO_val2014_000000020459.jpg,val2014/COCO_val2014_000000020459.jpg,1,men,NNS,abs,4.75,0.38037109375,0.4482758620689655,0.1388888888888889,0.1111111111111111,0.4533333333333333,0.46153846153846156,0.1111111111111111,0.1111111111111111
matched_abs_COCO_val2014_000000020459.jpg,val2014/COCO_val2014_000000020459.jpg,2,playing,VBG,abs,,0.537109375,0.7126436781609196,0.19444444444444445,0.19444444444444445,0.6666666666666666,1.0,0.16666666666666666,0.2222222222222222
matched_abs_COCO_val2014_000000020459.jpg,val2014/COCO_val2014_000000020459.jpg,3,competitive,JJ,abs,1.89,0.41015625,1.0,0.16666666666666666,0.2222222222222222,1.0,1.0,0.2222222222222222,0.19444444444444445
matched_abs_COCO_val2014_000000020459.jpg,val2014/COCO_val2014_000000020459.jpg,4,frisbee,NN,abs,4.7,1.0,0.6436781609195402,0.2222222222222222,0.1388888888888889,0.6266666666666667,0.7692307692307693,0.1388888888888889,0.16666666666666666
matched_abs_COCO_val2014_000000020459.jpg,val2014/COCO_val2014_000000020459.jpg,5,against,IN,abs,1.8,0.32666015625,0.6896551724137931,0.1111111111111111,0.16666666666666666,0.68,0.7692307692307693,0.19444444444444445,0.1388888888888889
matched_abs_COCO_val2014_000000020459.jpg,val2014/COCO_val2014_000000020459.jpg,6,each,DT,abs,2.03,0.0,0.3218390804597701,0.027777777777777776,0.08333333333333333,0.32,0.38461538461538464,0.08333333333333333,0.08333333333333333
matched_abs_COCO_val2014_000000020459.jpg,val2014/COCO_val2014_000000020459.jpg,7,other,JJ,abs,2.04,0.1173095703125,0.0,0.08333333333333333,0.027777777777777776,0.0,0.07692307692307693,0.027777777777777776,0.05555555555555555
matched_con_COCO_val2014_000000020459.jpg,val2014/COCO_val2014_000000020459.jpg,0,Two,CD,con,,0.036651611328125,0.0,0.06666666666666667,0.022222222222222223,0.0,0.0,0.022222222222222223,0.022222222222222223
matched_con_COCO_val2014_000000020459.jpg,val2014/COCO_val2014_000000020459.jpg,1,people,NNS,con,4.82,0.05487060546875,0.6551724137931034,0.08888888888888889,0.13333333333333333,0.6153846153846154,0.6923076923076923,0.13333333333333333,0.13333333333333333
matched_con_COCO_val2014_000000020459.jpg,val2014/COCO_val2014_000000020459.jpg,2,wearing,VBG,con,3.59,0.0849609375,0.8160919540229885,0.1111111111111111,0.15555555555555556,0.7692307692307693,0.8461538461538461,0.15555555555555556,0.17777777777777778
matched_con_COCO_val2014_000000020459.jpg,val2014/COCO_val2014_000000020459.jpg,3,jerseys,NNS,con,4.56,0.5244140625,0.896551724137931,0.17777777777777778,0.17777777777777778,0.8333333333333334,1.0,0.17777777777777778,0.2
matched_con_COCO_val2014_000000020459.jpg,val2014/COCO_val2014_000000020459.jpg,4,are,VBP,con,,0.0,0.2413793103448276,0.022222222222222223,0.06666666666666667,0.23076923076923078,0.23076923076923078,0.06666666666666667,0.08888888888888889
matched_con_COCO_val2014_000000020459.jpg,val2014/COCO_val2014_000000020459.jpg,5,playing,VBG,con,,0.248291015625,1.0,0.13333333333333333,0.2,1.0,0.6923076923076923,0.2,0.15555555555555556
matched_con_COCO_val2014_000000020459.jpg,val2014/COCO_val2014_000000020459.jpg,6,with,IN,con,,0.255859375,0.42528735632183906,0.15555555555555556,0.08888888888888889,0.44871794871794873,0.15384615384615385,0.08888888888888889,0.06666666666666667
matched_con_COCO_val2014_000000020459.jpg,val2014/COCO_val2014_000000020459.jpg,7,a,DT,con,,0.00452423095703125,0.13793103448275862,0.044444444444444446,0.044444444444444446,0.1282051282051282,0.15384615384615385,0.044444444444444446,0.044444444444444446
matched_con_COCO_val2014_000000020459.jpg,val2014/COCO_val2014_000000020459.jpg,8,Frisbee,NN,con,,1.0,0.4827586206896552,0.2,0.1111111111111111,0.48717948717948717,0.3076923076923077,0.1111111111111111,0.1111111111111111
matched_abs_COCO_val2014_000000050352.jpg,val2014/COCO_val2014_000000050352.jpg,0,A,DT,abs,,0.2958984375,0.0,0.10833333333333334,0.008333333333333333,0.0,0.0,0.008333333333333333,0.008333333333333333
matched_abs_COCO_val2014_000000050352.jpg,val2014/COCO_val2014_000000050352.jpg,1,piece,NN,abs,4.14,0.4130859375,0.2647058823529412,0.11666666666666667,0.08333333333333333,0.2602739726027397,0.2916666666666667,0.09166666666666666,0.06666666666666667
matched_abs_COCO_val2014_000000050352.jpg,val2014/COCO_val2014_000000050352.jpg,2,of,IN,abs,,0.06903076171875,0.08823529411764706,0.05,0.016666666666666666,0.0684931506849315,0.20833333333333334,0.025,0.03333333333333333
matched_abs_COCO_val2014_000000050352.jpg,val2014/COCO_val2014_000000050352.jpg,3,art,NN,abs,4.17,1.0,0.20588235294117646,0.125,0.06666666666666667,0.19863013698630136,0.25,0.06666666666666667,0.058333333333333334
matched_abs_COCO_val2014_000000050352.jpg,val2014/COCO_val2014_000000050352.jpg,4,that,WDT,abs,,0.10906982421875,0.2647058823529412,0.058333333333333334,0.09166666666666666,0.2328767123287671,0.4583333333333333,0.075,0.09166666666666666
matched_abs_COCO_val2014_000000050352.jpg,val2014/COCO_val2014_000000050352.jpg,5,has,VBZ,abs,,0.12078857421875,0.2529411764705882,0.06666666666666667,0.075,0.2328767123287671,0.375,0.08333333333333333,0.08333333333333333
matched_abs_COCO_val2014_000000050352.jpg,val2014/COCO_val2014_000000050352.jpg,6,been,VBN,abs,1.92,0.0020885467529296875,0.3941176470588235,0.008333333333333333,0.1,0.3493150684931507,0.6666666666666666,0.1,0.10833333333333334
matched_abs_COCO_val2014_000000050352.jpg,val2014/COCO_val2014_000000050352.jpg,7,cordoned,VBN,abs,,0.1812744140625,1.0,0.09166666666666666,0.125,1.0,1.0,0.125,0.125
matched_abs_COCO_val2014_000000050352.jpg,val2014/COCO_val2014_000000050352.jpg,8,off,RP,abs,2.79,0.163330078125,0.17058823529411765,0.075,0.05,0.1643835616438356,0.20833333333333334,0.05,0.025
matched_abs_COCO_val2014_000000050352.jpg,val2014/COCO_val2014_000000050352.jpg,9,that,DT,abs,,0.0037860870361328125,0.18823529411764706,0.016666666666666666,0.058333333333333334,0.17123287671232876,0.2916666666666667,0.058333333333333334,0.075
matched_abs_COCO_val2014_000000050352.jpg,val2014/COCO_val2014_000000050352.jpg,10,looks,VBZ,abs,2.96,0.04248046875,0.4176470588235294,0.03333333333333333,0.10833333333333334,0.410958904109589,0.4583333333333333,0.10833333333333334,0.1
matched_abs_COCO_val2014_000000050352.jpg,val2014/COCO_val2014_000000050352.jpg,11,like,IN,abs,1.89,0.038116455078125,0.17058823529411765,0.025,0.041666666666666664,0.1643835616438356,0.20833333333333334,0.041666666666666664,0.041666666666666664
matched_abs_COCO_val2014_000000050352.jpg,val2014/COCO_val2014_000000050352.jpg,12,a,DT,abs,,0.05889892578125,0.08823529411764706,0.041666666666666664,0.025,0.07534246575342465,0.16666666666666666,0.03333333333333333,0.016666666666666666
matched_abs_COCO_val2014_000000050352.jpg,val2014/COCO_val2014_000000050352.jpg,13,baseball,NN,abs,4.86,0.1939697265625,0.5,0.1,0.11666666666666667,0.4383561643835616,0.875,0.11666666666666667,0.11666666666666667
matched_abs_COCO_val2014_000000050352.jpg,val2014/COCO_val2014_000000050352.jpg,14,player,NN,abs,4.15,0.1663818359375,0.08823529411764706,0.08333333333333333,0.03333333333333333,0.06164383561643835,0.25,0.016666666666666666,0.05
matched_con_COCO_val2014_000000050352.jpg,val2014/COCO_val2014_000000050352.jpg,0,A,DT,con,,0.0819091796875,0.0,0.08888888888888889,0.022222222222222223,0.0,0.0,0.022222222222222223,0.022222222222222223
matched_con_COCO_val2014_000000050352.jpg,val2014/COCO_val2014_000000050352.jpg,1,statue,NN,con,4.93,1.0,0.6228070175438597,0.2,0.1111111111111111,0.6041666666666666,0.7222222222222222,0.1111111111111111,0.15555555555555556
matched_con_COCO_val2014_000000050352.jpg,val2014/COCO_val2014_000000050352.jpg,2,depicting,VBG,con,,0.66064453125,1.0,0.17777777777777778,0.2,1.0,1.0,0.2,0.2
matched_con_COCO_val2014_000000050352.jpg,val2014/COCO_val2014_000000050352.jpg,3,a,DT,con,,0.1292724609375,0.10526315789473684,0.13333333333333333,0.044444444444444446,0.11458333333333333,0.05555555555555555,0.044444444444444446,0.044444444444444446
